X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time,,,,,,,,,,,,,,,,,,,,
574,2145.5933,2278.9644,3941.4626,0.256465228,0.272407228,2278.9644,0.178225973,0.425935315,15741.09852,0.007562309,480.5847534,31.43695035,6.6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:20,,,,,,,,,,,,,,,,,,,,
575,2145.5039,2278.8489,3941.325,0.256465041,0.272404574,2278.8489,0.178226818,0.425933495,15741.68737,0.007561102,480.5842191,31.43731528,6.6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:21,,,,,,,,,,,,,,,,,,,,
576,2145.2954,2278.6594,3940.9775,0.256462972,0.272406197,2278.6594,0.178224649,0.425934285,15741.8547,0.00756332,480.5849148,31.43778553,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:22,,,,,,,,,,,,,,,,,,,,
577,2145.0625,2278.418,3940.4922,0.256464551,0.272408589,2278.418,0.178224955,0.425936134,15740.98329,0.007563452,480.585158,31.43700867,6.59,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:23,,,,,,,,,,,,,,,,,,,,
578,2144.9907,2278.3442,3940.3501,0.256464788,0.272409135,2278.3442,0.178224932,0.425936539,15740.81395,0.007563566,480.5852344,31.43687031,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:24,,,,,,,,,,,,,,,,,,,,
579,2144.8289,2278.1692,3940.0398,0.256465285,0.272409288,2278.1692,0.178225251,0.425936715,15740.66255,0.007563306,480.5851829,31.43669478,6.61,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:25,,,,,,,,,,,,,,,,,,,,
580,2144.7344,2278.0972,3939.9036,0.256463268,0.272410539,2278.0972,0.17822326,0.425937262,15740.8937,0.007565302,480.5857905,31.43719151,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:26,,,,,,,,,,,,,,,,,,,,
581,2144.7461,2278.1067,3939.8889,0.256464468,0.272411463,2278.1067,0.178223825,0.425938064,15740.41447,0.007564953,480.5857848,31.43670392,6.58,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:27,,,,,,,,,,,,,,,,,,,,
582,2144.5405,2277.8738,3939.6113,0.256461843,0.272406939,2277.8738,0.178223519,0.425934619,15741.97547,0.007564459,480.5852638,31.43805869,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:28,,,,,,,,,,,,,,,,,,,,
583,2144.478,2277.8088,3939.4915,0.256461954,0.272407222,2277.8088,0.178223498,0.425934827,15741.89081,0.007564526,480.5853055,31.43799103,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:29,,,,,,,,,,,,,,,,,,,,
584,2144.2581,2277.5808,3939.1448,0.256460026,0.272405841,2277.5808,0.178222552,0.425933609,15742.63958,0.007565139,480.5853368,31.43876238,6.6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:30,,,,,,,,,,,,,,,,,,,,
585,2144.2358,2277.5776,3939.0994,0.256459534,0.272407769,2277.5776,0.178221463,0.425934838,15742.36362,0.007566442,480.5858309,31.43869683,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:31,,,,,,,,,,,,,,,,,,,,
586,2144.1672,2277.4844,3938.9844,0.25645982,0.27240564,2277.4844,0.17822247,0.425933442,15742.73084,0.007565178,480.5853288,31.43885128,6.6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:32,,,,,,,,,,,,,,,,,,,,
587,2144.1223,2277.4604,3938.833,0.256461207,0.272409947,2277.4604,0.17822192,0.425936557,15741.51294,0.007566403,480.5860128,31.43791446,6.61,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:33,,,,,,,,,,,,,,,,,,,,
588,2143.887,2277.2192,3938.4189,0.256460382,0.272410116,2277.2192,0.178221233,0.425936549,15741.67775,0.007567047,480.5861881,31.4381571,6.6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:34,,,,,,,,,,,,,,,,,,,,
589,2143.7739,2277.0964,3938.2065,0.256460606,0.272410035,2277.0964,0.178221432,0.425936527,15741.64029,0.007566854,480.5861329,31.43809534,6.59,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:35,,,,,,,,,,,,,,,,,,,,
590,2143.5867,2276.8962,3937.939,0.256458303,0.272407427,2276.8962,0.178220659,0.425934424,15742.7311,0.007567104,480.5859659,31.43912714,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:36,,,,,,,,,,,,,,,,,,,,
591,2143.4602,2276.7659,3937.759,0.256456571,0.272406073,2276.7659,0.178219851,0.425933254,15743.42718,0.007567598,480.5859701,31.43983337,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:37,,,,,,,,,,,,,,,,,,,,
592,2143.3872,2276.6707,3937.6572,0.256456122,0.272403483,2276.6707,0.178220473,0.425931437,15744.06679,0.007566601,480.5854937,31.44027453,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:38,,,,,,,,,,,,,,,,,,,,
593,2143.218,2276.5215,3937.3335,0.25645558,0.272406559,2276.5215,0.17821892,0.425933435,15743.5672,0.007568515,480.5862412,31.44009236,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:39,,,,,,,,,,,,,,,,,,,,
594,2142.9832,2276.2637,3936.8748,0.256456677,0.272406719,2276.2637,0.17821969,0.425933706,15743.2692,0.007567852,480.5860901,31.43972541,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:40,,,,,,,,,,,,,,,,,,,,
595,2143.0117,2276.2932,3936.9614,0.256455649,0.272405536,2276.2932,0.178219353,0.425932754,15743.76005,0.007567953,480.5860113,31.44018806,6.61,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:41,,,,,,,,,,,,,,,,,,,,
596,2142.6819,2275.9707,3936.3677,0.256454422,0.272407561,2275.9707,0.178217671,0.425933941,15743.64173,0.007569803,480.5866505,31.44034481,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:42,,,,,,,,,,,,,,,,,,,,
597,2142.781,2276.0576,3936.4995,0.256456528,0.2724076,2276.0576,0.178219251,0.425934279,15743.1246,0.007568395,480.5863029,31.43967115,6.61,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:43,,,,,,,,,,,,,,,,,,,,
598,2142.5515,2275.8154,3936.1641,0.256453833,0.272404926,2275.8154,0.178218205,0.425932074,15744.32401,0.007568878,480.5861882,31.44083523,6.6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:44,,,,,,,,,,,,,,,,,,,,
599,2142.395,2275.6465,3935.8931,0.256453408,0.272404156,2275.6465,0.178218169,0.42593149,15744.58472,0.007568779,480.5860957,31.44105902,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:45,,,,,,,,,,,,,,,,,,,,
600,2142.2549,2275.5303,3935.6304,0.25645257,0.27240717,2275.5303,0.178216415,0.425933402,15744.16945,0.007570862,480.5868799,31.44097809,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:46,,,,,,,,,,,,,,,,,,,,
601,2142.0996,2275.3459,3935.3313,0.25645359,0.272405926,2275.3459,0.178217649,0.425932713,15744.17773,0.007569545,480.5864424,31.4407972,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:47,,,,,,,,,,,,,,,,,,,,
602,2141.9761,2275.2271,3935.0854,0.256453794,0.272407625,2275.2271,0.178217172,0.425933891,15743.78032,0.007570261,480.5867702,31.44053685,6.61,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:48,,,,,,,,,,,,,,,,,,,,
603,2141.9094,2275.136,3935.0627,0.25645135,0.272402605,2275.136,0.178217188,0.425930138,15745.40014,0.007569394,480.5861127,31.44189142,6.59,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:49,,,,,,,,,,,,,,,,,,,,
604,2141.9045,2275.1575,3935.0203,0.256451556,0.27240602,2275.1575,0.178216074,0.425932476,15744.65023,0.007570972,480.5868063,31.44143271,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:50,,,,,,,,,,,,,,,,,,,,
605,2141.6104,2274.8569,3934.4399,0.256452425,0.272408356,2274.8569,0.178215864,0.425934182,15743.96145,0.007571557,480.5871574,31.44088766,6.6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:51,,,,,,,,,,,,,,,,,,,,
606,2141.5813,2274.821,3934.427,0.256451332,0.272406598,2274.821,0.178215691,0.425932833,15744.58581,0.007571414,480.5869672,31.44143716,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:52,,,,,,,,,,,,,,,,,,,,
607,2141.5801,2274.8186,3934.4055,0.256451959,0.272407129,2274.8186,0.178215968,0.425933285,15744.3253,0.007571256,480.5869746,31.44117673,6.59,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:53,,,,,,,,,,,,,,,,,,,,
608,2141.4331,2274.6775,3934.1951,0.256449665,0.272406494,2274.6775,0.178214467,0.425932516,15745.01012,0.007572492,480.5872268,31.44197878,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:54,,,,,,,,,,,,,,,,,,,,
609,2141.2363,2274.4841,3933.8689,0.256448099,0.272406704,2274.4841,0.178213204,0.425932426,15745.34576,0.00757366,480.5875362,31.44245225,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:55,,,,,,,,,,,,,,,,,,,,
610,2141.2073,2274.4429,3933.7527,0.25645035,0.272407851,2274.4429,0.178214482,0.425933534,15744.56631,0.00757271,480.5874003,31.44160476,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:56,,,,,,,,,,,,,,,,,,,,
611,2140.9856,2274.2295,3933.4116,0.256447638,0.272407616,2274.2295,0.178212516,0.425932974,15745.26995,0.007574431,480.5878085,31.44249338,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:57,,,,,,,,,,,,,,,,,,,,
612,2140.8796,2274.1211,3933.2251,0.256447256,0.272407713,2274.1211,0.178212191,0.425932983,15745.34248,0.007574738,480.5878937,31.44260362,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:58,,,,,,,,,,,,,,,,,,,,
613,2140.6448,2273.8794,3932.8169,0.256446307,0.272407629,2273.8794,0.178211504,0.425932786,15745.58908,0.00757534,480.5880362,31.44291475,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:29:59,,,,,,,,,,,,,,,,,,,,
614,2140.5508,2273.7913,3932.6541,0.256445642,0.272408331,2273.7913,0.17821074,0.425933161,15745.60609,0.007576143,480.5882981,31.44304527,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:00,,,,,,,,,,,,,,,,,,,,
615,2140.54,2273.7783,3932.6174,0.256446207,0.272408748,2273.7783,0.178211013,0.425933527,15745.38405,0.00757597,480.5882915,31.44281779,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:01,,,,,,,,,,,,,,,,,,,,
616,2140.3364,2273.5574,3932.283,0.256445131,0.27240705,2273.5574,0.178210829,0.42593222,15745.99228,0.007575846,480.5881114,31.44335525,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:02,,,,,,,,,,,,,,,,,,,,
617,2140.2146,2273.4285,3932.0273,0.256446097,0.272408134,2273.4285,0.178211158,0.425933096,15745.53646,0.007575736,480.5881793,31.44292344,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:03,,,,,,,,,,,,,,,,,,,,
618,2140.1602,2273.3877,3931.9746,0.256444123,0.272408073,2273.3877,0.178209686,0.425932762,15746.02612,0.007577043,480.5884997,31.44355749,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:04,,,,,,,,,,,,,,,,,,,,
619,2139.9182,2273.1443,3931.4705,0.256445531,0.272411206,2273.1443,0.178209588,0.425935088,15745.0433,0.007577664,480.5889299,31.44274919,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:05,,,,,,,,,,,,,,,,,,,,
620,2139.7556,2272.957,3931.2048,0.256444964,0.272408857,2272.957,0.178210032,0.425933417,15745.66204,0.007576867,480.5885248,31.44319997,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:06,,,,,,,,,,,,,,,,,,,,
621,2139.8254,2273.0544,3931.292,0.256445511,0.272412224,2273.0544,0.178209194,0.425935773,15744.83959,0.007578189,480.5891505,31.44263847,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:07,,,,,,,,,,,,,,,,,,,,
622,2139.6099,2272.8391,3930.9387,0.256443782,0.27241202,2272.8391,0.178207962,0.425935379,15745.29918,0.007579259,480.589399,31.44321105,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:08,,,,,,,,,,,,,,,,,,,,
623,2139.5876,2272.8044,3930.9355,0.25644296,0.272409827,2272.8044,0.178208154,0.425933775,15745.94767,0.007578714,480.5890703,31.44372498,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:09,,,,,,,,,,,,,,,,,,,,
624,2139.4392,2272.6536,3930.655,0.256442991,0.27241068,2272.6536,0.178207861,0.425934356,15745.76527,0.007579122,480.5892469,31.44361684,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:10,,,,,,,,,,,,,,,,,,,,
625,2139.4124,2272.6433,3930.5981,0.256442668,0.272412515,2272.6433,0.178206935,0.425935548,15745.4672,0.007580263,480.5896926,31.44350811,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:11,,,,,,,,,,,,,,,,,,,,
626,2139.2607,2272.4883,3930.3035,0.256442968,0.27241357,2272.4883,0.17820677,0.425936305,15745.1785,0.00758059,480.589867,31.44329141,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:12,,,,,,,,,,,,,,,,,,,,
627,2139.0881,2272.2769,3930.0305,0.256442474,0.272409683,2272.2769,0.17820784,0.425933606,15746.0947,0.007578971,480.5891215,31.44389593,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:13,,,,,,,,,,,,,,,,,,,,
628,2138.9038,2272.1196,3929.623,0.256443409,0.272415289,2272.1196,0.178206465,0.425937532,15744.71928,0.007581155,480.590159,31.44295304,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:14,,,,,,,,,,,,,,,,,,,,
629,2138.8511,2272.0552,3929.5789,0.256442047,0.272412833,2272.0552,0.178206347,0.425935671,15745.55205,0.007580844,480.5898654,31.4436687,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:15,,,,,,,,,,,,,,,,,,,,
630,2138.7439,2271.9355,3929.425,0.256440903,0.272410919,2271.9355,0.178206192,0.425934208,15746.22121,0.007580658,480.5896506,31.44425283,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:16,,,,,,,,,,,,,,,,,,,,
631,2138.7046,2271.877,3929.3845,0.256440443,0.272408421,2271.877,0.178206771,0.425932453,15746.84434,0.007579714,480.5891958,31.4446865,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:17,,,,,,,,,,,,,,,,,,,,
632,2138.5352,2271.7373,3929.019,0.256440874,0.272413706,2271.7373,0.178205135,0.425936087,15745.65673,0.007582078,480.5902497,31.44394092,6.68,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:18,,,,,,,,,,,,,,,,,,,,
633,2138.4238,2271.5957,3928.8674,0.256439957,0.272409942,2271.5957,0.178205839,0.425933409,15746.64988,0.007580808,480.5896022,31.44466558,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:19,,,,,,,,,,,,,,,,,,,,
634,2138.2395,2271.4148,3928.4319,0.25644248,0.272414406,2271.4148,0.17820609,0.425936798,15745.12504,0.007581341,480.5901278,31.44335015,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:20,,,,,,,,,,,,,,,,,,,,
635,2138.2039,2271.3794,3928.4314,0.256440409,0.272412496,2271.3794,0.178205232,0.425935201,15746.01701,0.007581785,480.5900704,31.44422788,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:21,,,,,,,,,,,,,,,,,,,,
636,2137.9836,2271.1462,3928.0129,0.256440807,0.272413017,2271.1462,0.178205339,0.425935612,15745.81405,0.007581778,480.5901143,31.44404151,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:22,,,,,,,,,,,,,,,,,,,,
637,2137.8765,2271.0481,3927.8679,0.256438732,0.272412693,2271.0481,0.17820389,0.425935086,15746.38193,0.007583021,480.5903957,31.44473785,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:23,,,,,,,,,,,,,,,,,,,,
638,2137.8176,2270.9814,3927.8179,0.256437069,0.272410431,2270.9814,0.178203471,0.425933311,15747.24809,0.007583012,480.5901943,31.445527,6.67,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:24,,,,,,,,,,,,,,,,,,,,
639,2137.8259,2270.9915,3927.8613,0.256436163,0.272409623,2270.9915,0.178203086,0.425932632,15747.63264,0.00758322,480.590175,31.44590767,6.62,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:25,,,,,,,,,,,,,,,,,,,,
640,2137.6138,2270.7876,3927.3857,0.256438147,0.272414299,2270.7876,0.17820285,0.425936084,15746.19417,0.007584225,480.5908369,31.44473876,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:26,,,,,,,,,,,,,,,,,,,,
641,2137.5039,2270.668,3927.2109,0.256437401,0.272413164,2270.668,0.178202707,0.425935207,15746.60737,0.00758416,480.5907209,31.44510666,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:27,,,,,,,,,,,,,,,,,,,,
642,2137.3933,2270.5635,3927.0374,0.256436087,0.272413327,2270.5635,0.178201653,0.425935123,15746.89147,0.007585133,480.5909776,31.44550516,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:28,,,,,,,,,,,,,,,,,,,,
643,2137.3337,2270.4805,3927.0122,0.256434099,0.272408853,2270.4805,0.17820181,0.425931806,15748.28954,0.007584232,480.5903595,31.44665202,6.67,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:29,,,,,,,,,,,,,,,,,,,,
644,2137.2271,2270.3811,3926.783,0.256434699,0.272411151,2270.3811,0.17820141,0.425933447,15747.67322,0.007584981,480.5907481,31.44619675,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:30,,,,,,,,,,,,,,,,,,,,
645,2137.1245,2270.2708,3926.5869,0.256434973,0.272411285,2270.2708,0.178201568,0.425933578,15747.57957,0.007584862,480.5907304,31.44609435,6.69,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:31,,,,,,,,,,,,,,,,,,,,
646,2136.9348,2270.0955,3926.1616,0.256436528,0.272416083,2270.0955,0.178200962,0.42593705,15746.21971,0.00758622,480.5914909,31.44504757,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:32,,,,,,,,,,,,,,,,,,,,
647,2136.8909,2270.0503,3926.1328,0.256434888,0.272414514,2270.0503,0.178200304,0.425935747,15746.93802,0.007586543,480.5914331,31.44574938,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:33,,,,,,,,,,,,,,,,,,,,
648,2136.8083,2269.9761,3925.969,0.256434842,0.27241609,2269.9761,0.178199683,0.425936805,15746.62603,0.007587366,480.5917771,31.44558256,6.67,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:34,,,,,,,,,,,,,,,,,,,,
649,2136.7146,2269.8816,3925.822,0.256433913,0.272415708,2269.8816,0.178199122,0.425936409,15746.92907,0.007587804,480.5918526,31.44592181,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:35,,,,,,,,,,,,,,,,,,,,
650,2136.4888,2269.6294,3925.4333,0.256433487,0.272413776,2269.6294,0.178199518,0.425935041,15747.4282,0.007587122,480.5915125,31.44627966,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:36,,,,,,,,,,,,,,,,,,,,
651,2136.3972,2269.5583,3925.238,0.256433511,0.272416947,2269.5583,0.178198358,0.425937187,15746.77197,0.0075887,480.5921847,31.4459066,6.67,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:37,,,,,,,,,,,,,,,,,,,,
652,2136.2607,2269.4194,3924.9529,0.256434379,0.272418603,2269.4194,0.1781984,0.425938434,15746.22279,0.007588943,480.5923911,31.44544019,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:38,,,,,,,,,,,,,,,,,,,,
653,2136.2224,2269.3762,3924.8972,0.256434005,0.272417903,2269.3762,0.178198376,0.425937906,15746.45657,0.007588845,480.5923052,31.44563959,6.67,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:39,,,,,,,,,,,,,,,,,,,,
654,2136.1399,2269.2925,3924.7493,0.25643377,0.272418127,2269.2925,0.178198116,0.425938023,15746.46734,0.007589117,480.5923926,31.4456883,6.67,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:40,,,,,,,,,,,,,,,,,,,,
655,2135.9919,2269.1353,3924.5498,0.25643154,0.272415761,2269.1353,0.178197307,0.425936094,15747.49167,0.00758944,480.5922648,31.44666939,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:41,,,,,,,,,,,,,,,,,,,,
656,2135.8818,2269.0444,3924.3186,0.256431628,0.272418983,2269.0444,0.178196176,0.425938284,15746.80983,0.007591,480.592937,31.44627042,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:42,,,,,,,,,,,,,,,,,,,,
657,2135.7307,2268.8728,3924.0356,0.256432134,0.272418191,2268.8728,0.178196854,0.425937824,15746.8497,0.007590258,480.5926826,31.44620065,6.69,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:43,,,,,,,,,,,,,,,,,,,,
658,2135.6055,2268.7402,3923.8015,0.256432247,0.27241836,2268.7402,0.178196876,0.425937955,15746.78791,0.007590267,480.5926994,31.44614544,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:44,,,,,,,,,,,,,,,,,,,,
659,2135.5479,2268.6797,3923.7263,0.256431283,0.272417418,2268.6797,0.178196496,0.425937176,15747.21411,0.007590447,480.5926616,31.44656027,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:45,,,,,,,,,,,,,,,,,,,,
660,2135.5588,2268.7175,3923.7595,0.25643007,0.272419278,2268.7175,0.178194887,0.425938253,15747.12599,0.007592204,480.593263,31.44673139,6.69,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:46,,,,,,,,,,,,,,,,,,,,
661,2135.4373,2268.6003,3923.5139,0.256430393,0.272421047,2268.6003,0.178194475,0.425939496,15746.68521,0.007592875,480.5935857,31.44642503,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:47,,,,,,,,,,,,,,,,,,,,
662,2135.3203,2268.4512,3923.321,0.256430477,0.272418158,2268.4512,0.178195612,0.425937556,15747.25722,0.007591365,480.5929554,31.44673105,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:48,,,,,,,,,,,,,,,,,,,,
663,2135.281,2268.4224,3923.2881,0.256428867,0.272418004,2268.4224,0.178194451,0.425937214,15747.67792,0.007592379,480.5931943,31.44726007,6.63,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:49,,,,,,,,,,,,,,,,,,,,
664,2135.0649,2268.2134,3922.8364,0.256429917,0.272421589,2268.2134,0.178193913,0.425939792,15746.68904,0.00759347,480.5937817,31.4465137,6.69,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:50,,,,,,,,,,,,,,,,,,,,
665,2134.9668,2268.1013,3922.6653,0.256429878,0.272420601,2268.1013,0.178194251,0.425939118,15746.90098,0.007593,480.5935776,31.44663983,6.68,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:51,,,,,,,,,,,,,,,,,,,,
666,2134.8635,2267.9895,3922.5493,0.256427668,0.272418007,2267.9895,0.178193542,0.425937039,15747.96716,0.007593194,480.5933975,31.44764064,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:52,,,,,,,,,,,,,,,,,,,,
667,2134.7378,2267.8821,3922.2551,0.256428811,0.272422361,2267.8821,0.17819279,0.425940149,15746.79815,0.007594607,480.5941329,31.44677608,6.66,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:53,,,,,,,,,,,,,,,,,,,,
668,2134.7336,2267.8628,3922.3496,0.25642612,0.272417719,2267.8628,0.178192477,0.425936615,15748.40057,0.007594099,480.5935977,31.44816575,6.65,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:54,,,,,,,,,,,,,,,,,,,,
669,2134.4756,2267.6028,3921.9021,0.256424868,0.272418082,2267.6028,0.178191395,0.425936675,15748.62884,0.00759513,480.5938865,31.44852166,6.68,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:55,,,,,,,,,,,,,,,,,,,,
670,2134.3958,2267.5044,3921.7368,0.256425863,0.272417502,2267.5044,0.178192363,0.42593643,15748.50715,0.007594164,480.5935949,31.44827233,6.69,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:56,,,,,,,,,,,,,,,,,,,,
671,2134.3813,2267.4973,3921.6995,0.256425935,0.272418577,2267.4973,0.178192019,0.425937167,15748.26923,0.007594655,480.5938118,31.44812552,6.68,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:57,,,,,,,,,,,,,,,,,,,,
672,2134.2485,2267.3477,3921.5127,0.256424435,0.27241596,2267.3477,0.178191856,0.425935177,15749.16859,0.007594357,480.5935071,31.44890347,6.64,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:58,,,,,,,,,,,,,,,,,,,,
673,2134.2336,2267.3533,3921.4387,0.256425212,0.272419359,2267.3533,0.178191181,0.425937589,15748.2838,0.007595539,480.5941008,31.44826536,6.68,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:30:59,,,,,,,,,,,,,,,,,,,,
