No.,X,Y,Z,x,y,Lv(cd/m²),u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Date,Time,,,,,,,,,,,,,,,,,,,,
778,2213.0068,2348.7173,4034.4517,0.257440849,0.27322816,2348.7173,0.178658759,0.426633377,15347.13894,0.007314942,480.5950473,31.03245949,5.85,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:51,,,,,,,,,,,,,,,,,,,,
779,2212.7188,2348.4333,4033.9006,0.257440981,0.27323082,2348.4333,0.178657869,0.426635187,15346.59585,0.007316193,480.5955996,31.03211128,5.86,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:52,,,,,,,,,,,,,,,,,,,,
780,2212.5571,2348.2273,4033.7803,0.257436784,0.273222366,2348.2273,0.178657841,0.426628874,15349.19763,0.007314771,480.5944908,31.03441829,5.88,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:53,,,,,,,,,,,,,,,,,,,,
781,2212.4897,2348.1494,4033.6245,0.257437961,0.273222874,2348.1494,0.178658542,0.42662939,15348.82698,0.007314231,480.5943992,31.0339859,5.83,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:54,,,,,,,,,,,,,,,,,,,,
782,2212.4583,2348.1584,4033.5161,0.257438226,0.27322808,2348.1584,0.178656805,0.426632934,15347.76234,0.007316674,480.5954789,31.0333023,5.86,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:55,,,,,,,,,,,,,,,,,,,,
783,2212.3789,2348.0759,4033.4851,0.257434765,0.273224613,2348.0759,0.178655479,0.426630087,15349.23237,0.007317267,480.5953219,31.03480098,5.87,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:56,,,,,,,,,,,,,,,,,,,,
784,2212.3083,2347.9595,4033.3567,0.257435998,0.273221095,2347.9595,0.178657719,0.426627902,15349.62474,0.007314663,480.5943509,31.03481442,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:57,,,,,,,,,,,,,,,,,,,,
785,2212.2036,2347.8518,4033.1367,0.257436768,0.27322231,2347.8518,0.178657849,0.426628834,15349.21212,0.007314754,480.5944817,31.03442992,5.87,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:58,,,,,,,,,,,,,,,,,,,,
786,2212.1934,2347.8738,4033.0896,0.257436638,0.273225993,2347.8738,0.178656381,0.426631294,15348.53224,0.007316696,480.5952996,31.03404688,5.87,0,INT : 60.00[Hz],SLOW,1,2025/6/19,14:59:59,,,,,,,,,,,,,,,,,,,,
787,2211.9524,2347.6135,4032.6519,0.257436724,0.273225558,2347.6135,0.178656608,0.426631014,15348.5964,0.00731642,480.595191,31.03406993,5.88,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:00,,,,,,,,,,,,,,,,,,,,
788,2211.9543,2347.623,4032.6699,0.257436064,0.273225728,2347.623,0.178656045,0.426631031,15348.71634,0.007316951,480.5953408,31.03425985,5.85,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:01,,,,,,,,,,,,,,,,,,,,
789,2211.782,2347.4309,4032.4243,0.257434287,0.273222768,2347.4309,0.178655803,0.426628775,15349.69863,0.007316661,480.5950052,31.03516519,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:02,,,,,,,,,,,,,,,,,,,,
790,2211.6309,2347.2827,4032.1589,0.257433621,0.273223477,2347.2827,0.178655036,0.426629153,15349.71646,0.007317469,480.5952724,31.03529532,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:03,,,,,,,,,,,,,,,,,,,,
791,2211.6199,2347.2734,4032.0732,0.257435517,0.273225766,2347.2734,0.178655618,0.426630975,15348.83596,0.00731734,480.5954425,31.03442941,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:04,,,,,,,,,,,,,,,,,,,,
792,2211.4294,2347.0615,4031.7151,0.257436131,0.273225287,2347.0615,0.178656261,0.426630744,15348.78582,0.007316684,480.5952339,31.03428929,5.86,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:05,,,,,,,,,,,,,,,,,,,,
793,2211.439,2347.0901,4031.7593,0.257434779,0.273225996,2347.0901,0.178654975,0.426631021,15348.96247,0.007317954,480.5956183,31.03463714,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:06,,,,,,,,,,,,,,,,,,,,
794,2211.3401,2346.9871,4031.5698,0.257434996,0.273226454,2346.9871,0.178654968,0.426631361,15348.82387,0.007318039,480.5956804,31.03451551,5.9,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:07,,,,,,,,,,,,,,,,,,,,
795,2211.2073,2346.8557,4031.3005,0.257435525,0.273228127,2346.8557,0.178654746,0.426632566,15348.37897,0.007318524,480.5959513,31.03415489,5.85,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:08,,,,,,,,,,,,,,,,,,,,
796,2211.1077,2346.7456,4031.1492,0.257434749,0.273226792,2346.7456,0.178654656,0.426631552,15348.81607,0.007318376,480.5957957,31.03455518,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:09,,,,,,,,,,,,,,,,,,,,
797,2210.9866,2346.6062,4030.9421,0.257434664,0.273225437,2346.6062,0.178655096,0.426630627,15349.09682,0.007317751,480.5955173,31.03473804,5.87,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:10,,,,,,,,,,,,,,,,,,,,
798,2210.885,2346.53,4030.7786,0.257433065,0.273227422,2346.53,0.178653148,0.426631727,15349.08471,0.007319832,480.5962201,31.0350175,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:11,,,,,,,,,,,,,,,,,,,,
799,2210.8589,2346.469,4030.7708,0.25743287,0.273223339,2346.469,0.17865452,0.426628949,15349.917,0.007317906,480.5953709,31.03554962,5.9,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:12,,,,,,,,,,,,,,,,,,,,
800,2210.8186,2346.4495,4030.6992,0.257432117,0.273225249,2346.4495,0.17865324,0.426630123,15349.72347,0.007319378,480.5959126,31.0355691,5.9,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:13,,,,,,,,,,,,,,,,,,,,
801,2210.6724,2346.2834,4030.5032,0.25743033,0.273222079,2346.2834,0.178653068,0.426627725,15350.74874,0.007318989,480.5955335,31.03650194,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:14,,,,,,,,,,,,,,,,,,,,
802,2210.4863,2346.0923,4030.1848,0.257429511,0.273221957,2346.0923,0.178652494,0.426627522,15350.96201,0.007319481,480.5956473,31.03677612,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:15,,,,,,,,,,,,,,,,,,,,
803,2210.3728,2345.9675,4030.0271,0.257428165,0.273220023,2345.9675,0.178652196,0.42662602,15351.64688,0.007319417,480.5954598,31.03742647,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:16,,,,,,,,,,,,,,,,,,,,
804,2210.3174,2345.9028,4029.9736,0.257426917,0.273218012,2345.9028,0.178652001,0.426624482,15352.32388,0.007319248,480.5952387,31.0380544,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:17,,,,,,,,,,,,,,,,,,,,
805,2210.1895,2345.7813,4029.6675,0.257428676,0.273221538,2345.7813,0.178652019,0.426627116,15351.23625,0.007319835,480.5956995,31.03708954,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:18,,,,,,,,,,,,,,,,,,,,
806,2210.2144,2345.8069,4029.6785,0.257429732,0.273222562,2345.8069,0.178652436,0.426627962,15350.79391,0.007319637,480.5957402,31.03663599,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:19,,,,,,,,,,,,,,,,,,,,
807,2210.0095,2345.6023,4029.4312,0.25742556,0.273219633,2345.6023,0.178650372,0.426625372,15352.3258,0.007320982,480.5958212,31.03829887,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:20,,,,,,,,,,,,,,,,,,,,
808,2209.9778,2345.5635,4029.3911,0.257425184,0.273218634,2345.5635,0.178650459,0.426624644,15352.60577,0.007320732,480.5956696,31.03853348,5.9,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:21,,,,,,,,,,,,,,,,,,,,
809,2209.9373,2345.5161,4029.293,0.257426043,0.273219032,2345.5161,0.178650961,0.426625039,15352.32968,0.007320352,480.5956085,31.03821448,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:22,,,,,,,,,,,,,,,,,,,,
810,2209.8457,2345.4209,4029.0706,0.257427644,0.273220966,2345.4209,0.178651452,0.426626578,15351.58578,0.007320244,480.5957525,31.0374833,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:23,,,,,,,,,,,,,,,,,,,,
811,2209.8586,2345.425,4029.1223,0.257427086,0.273219257,2345.425,0.178651666,0.426625345,15352.04455,0.00731976,480.5954787,31.03785723,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:24,,,,,,,,,,,,,,,,,,,,
812,2209.8008,2345.3789,4029.0151,0.257426684,0.273220605,2345.3789,0.17865086,0.426626193,15351.87781,0.007320711,480.595839,31.03782983,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:25,,,,,,,,,,,,,,,,,,,,
813,2209.679,2345.2693,4028.7844,0.257426353,0.273222546,2345.2693,0.178649888,0.42662745,15351.58039,0.007321913,480.5963149,31.03771157,5.92,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:26,,,,,,,,,,,,,,,,,,,,
814,2209.4885,2345.0828,4028.4946,0.257424157,0.273222043,2345.0828,0.178648415,0.426626787,15352.1863,0.007323144,480.596582,31.03846709,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:27,,,,,,,,,,,,,,,,,,,,
815,2209.373,2344.9514,4028.2334,0.257425939,0.273222908,2344.9514,0.17864944,0.426627633,15351.60639,0.007322375,480.5964639,31.03780124,5.9,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:28,,,,,,,,,,,,,,,,,,,,
816,2209.3503,2344.9277,4028.2817,0.257423237,0.273220086,2344.9277,0.178648447,0.426625333,15352.77684,0.00732278,480.5963165,31.0389846,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:29,,,,,,,,,,,,,,,,,,,,
817,2209.1833,2344.761,4027.9053,0.257425078,0.273223269,2344.761,0.178648655,0.426627749,15351.73641,0.007323138,480.5966893,31.03803327,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:30,,,,,,,,,,,,,,,,,,,,
818,2209.2261,2344.802,4028.0232,0.257424015,0.273221625,2344.802,0.178648463,0.426626484,15352.29983,0.007323029,480.5965159,31.03856032,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:31,,,,,,,,,,,,,,,,,,,,
819,2209.1301,2344.7012,4027.8438,0.257424113,0.273221856,2344.7012,0.178648451,0.426626655,15352.23243,0.007323079,480.5965491,31.03850247,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:32,,,,,,,,,,,,,,,,,,,,
820,2208.9495,2344.5193,4027.5056,0.257424087,0.273222969,2344.5193,0.178648018,0.4266274,15352.0239,0.007323657,480.596794,31.03838258,5.9,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:33,,,,,,,,,,,,,,,,,,,,
821,2208.9392,2344.5259,4027.4431,0.257424873,0.273225846,2344.5259,0.178647541,0.426629453,15351.28702,0.007324575,480.5972812,31.03780162,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:34,,,,,,,,,,,,,,,,,,,,
822,2208.8909,2344.4558,4027.3862,0.257424503,0.273223258,2344.4558,0.178648224,0.426627656,15351.87171,0.007323522,480.5967853,31.03821715,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:35,,,,,,,,,,,,,,,,,,,,
823,2208.5894,2344.1545,4026.8455,0.257423671,0.273224555,2344.1545,0.178647113,0.426628407,15351.81427,0.007324737,480.597208,31.03833191,5.92,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:36,,,,,,,,,,,,,,,,,,,,
824,2208.4653,2344.0168,4026.6011,0.257424395,0.273224626,2344.0168,0.178647634,0.426628561,15351.63294,0.007324284,480.5970994,31.0380939,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:37,,,,,,,,,,,,,,,,,,,,
825,2208.4905,2344.0684,4026.665,0.25742311,0.27322616,2344.0684,0.178646092,0.426629404,15351.63488,0.007325924,480.5976506,31.0383253,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:38,,,,,,,,,,,,,,,,,,,,
826,2208.3,2343.8611,4026.304,0.257423674,0.273226163,2343.8611,0.178646517,0.426629489,15351.50378,0.007325545,480.5975548,31.03814601,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:39,,,,,,,,,,,,,,,,,,,,
827,2208.3337,2343.8977,4026.3721,0.257423449,0.273226021,2343.8977,0.1786464,0.42662936,15351.58315,0.007325625,480.5975627,31.03823369,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:40,,,,,,,,,,,,,,,,,,,,
828,2208.353,2343.9221,4026.3623,0.257424681,0.273227786,2343.9221,0.178646675,0.426630731,15350.95727,0.007325681,480.5977331,31.0376389,5.91,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:41,,,,,,,,,,,,,,,,,,,,
829,2208.1851,2343.7507,4026.1064,0.25742297,0.273226763,2343.7507,0.178645762,0.426629789,15351.55113,0.007326322,480.5978049,31.03830042,5.94,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:42,,,,,,,,,,,,,,,,,,,,
830,2208.0095,2343.5684,4025.8052,0.257422278,0.273226504,2343.5684,0.178645335,0.426629512,15351.76125,0.00732666,480.5978674,31.0385499,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:43,,,,,,,,,,,,,,,,,,,,
831,2207.8979,2343.4395,4025.6245,0.257421908,0.273224893,2343.4395,0.178645655,0.426628373,15352.15767,0.007326099,480.5975826,31.038853,5.92,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:44,,,,,,,,,,,,,,,,,,,,
832,2207.9673,2343.5376,4025.7224,0.257422034,0.273227876,2343.5376,0.178644641,0.4266304,15351.55323,0.007327516,480.5982056,31.0384694,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:45,,,,,,,,,,,,,,,,,,,,
833,2207.7695,2343.3191,4025.3967,0.257421242,0.273226038,2343.3191,0.178644725,0.426629045,15352.09126,0.007327125,480.5979439,31.03893274,5.89,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:46,,,,,,,,,,,,,,,,,,,,
834,2207.7275,2343.2947,4025.2769,0.257421934,0.273229125,2343.2947,0.1786441,0.426631226,15351.33569,0.007328213,480.5984927,31.03835745,5.96,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:47,,,,,,,,,,,,,,,,,,,,
835,2207.6296,2343.1804,4025.187,0.257419586,0.273225422,2343.1804,0.178643703,0.426628385,15352.59387,0.007327934,480.5980941,31.03952975,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:48,,,,,,,,,,,,,,,,,,,,
836,2207.646,2343.1978,4025.1582,0.257421349,0.273227292,2343.1978,0.17864434,0.426629905,15351.82489,0.007327685,480.5981966,31.03875458,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:49,,,,,,,,,,,,,,,,,,,,
837,2207.6467,2343.198,4025.1885,0.257420494,0.273226321,2343.198,0.178644054,0.426629125,15352.21021,0.007327774,480.5981331,31.03913797,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:50,,,,,,,,,,,,,,,,,,,,
838,2207.5042,2343.0593,4024.9067,0.257420777,0.273228085,2343.0593,0.178643612,0.426630354,15351.80444,0.007328471,480.5984659,31.03884486,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:51,,,,,,,,,,,,,,,,,,,,
839,2207.3938,2342.949,4024.729,0.257419862,0.273227916,2342.949,0.178642984,0.426630105,15352.04894,0.007329004,480.5985859,31.03915487,5.94,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:52,,,,,,,,,,,,,,,,,,,,
840,2207.2815,2342.8179,4024.5151,0.257420494,0.273227199,2342.8179,0.178643728,0.426629716,15352.04088,0.007328216,480.5983227,31.03903678,5.97,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:53,,,,,,,,,,,,,,,,,,,,
841,2207.196,2342.7485,4024.3723,0.25741946,0.273228591,2342.7485,0.178642429,0.4266305,15352.01198,0.007329616,480.5988006,31.03920487,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:54,,,,,,,,,,,,,,,,,,,,
842,2207.1077,2342.645,4024.1453,0.257421735,0.273229866,2342.645,0.178643674,0.426631695,15351.23894,0.00732872,480.5986867,31.03833529,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:55,,,,,,,,,,,,,,,,,,,,
843,2207.1311,2342.6663,4024.283,0.257418988,0.273226538,2342.6663,0.178642836,0.426629048,15352.51741,0.007328901,480.5984375,31.03959133,5.97,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:56,,,,,,,,,,,,,,,,,,,,
844,2207.104,2342.6362,4024.2312,0.2574191,0.2732265,2342.6362,0.178642934,0.426629039,15352.49865,0.007328806,480.5984104,31.03956009,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:57,,,,,,,,,,,,,,,,,,,,
845,2207.0129,2342.5608,4024.1462,0.257416025,0.273225721,2342.5608,0.1786409,0.426628059,15353.36159,0.007330492,480.5987679,31.04062655,5.94,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:58,,,,,,,,,,,,,,,,,,,,
846,2206.8923,2342.4375,4023.8486,0.257418217,0.273228596,2342.4375,0.178641487,0.42663032,15352.29901,0.007330458,480.5990143,31.03959906,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:00:59,,,,,,,,,,,,,,,,,,,,
847,2206.8696,2342.4187,4023.7766,0.257418977,0.273230021,2342.4187,0.178641532,0.426631391,15351.84815,0.007330662,480.599192,31.03919351,5.96,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:00,,,,,,,,,,,,,,,,,,,,
848,2206.7144,2342.2529,4023.5679,0.257416779,0.273227563,2342.2529,0.178640784,0.426629411,15352.83164,0.00733091,480.599037,31.04017497,5.97,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:01,,,,,,,,,,,,,,,,,,,,
849,2206.6445,2342.1973,4023.4341,0.257416411,0.273229342,2342.1973,0.178639845,0.426630554,15352.5738,0.007332054,480.5994843,31.0400869,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:02,,,,,,,,,,,,,,,,,,,,
850,2206.6492,2342.166,4023.4187,0.257418221,0.273227029,2342.166,0.178642073,0.426629265,15352.60042,0.007329666,480.5986749,31.03977842,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:03,,,,,,,,,,,,,,,,,,,,
851,2206.4961,2342.0361,4023.1836,0.257415919,0.273228389,2342.0361,0.178639827,0.42662984,15352.87163,0.007331907,480.5993627,31.04035304,5.97,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:04,,,,,,,,,,,,,,,,,,,,
852,2206.4785,2342.0315,4023.1274,0.25741622,0.273230352,2342.0315,0.178639325,0.426631206,15352.42337,0.007332692,480.5997352,31.04003134,5.97,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:05,,,,,,,,,,,,,,,,,,,,
853,2206.4028,2341.9351,4023.0383,0.257415233,0.273227431,2341.9351,0.178639664,0.426629093,15353.21545,0.007331889,480.5992731,31.04068137,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:06,,,,,,,,,,,,,,,,,,,,
854,2206.3362,2341.8503,4023.0017,0.257413109,0.27322353,2341.8503,0.178639509,0.426626153,15354.46023,0.00733136,480.5987936,31.04180543,5.94,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:07,,,,,,,,,,,,,,,,,,,,
855,2206.259,2341.7764,4022.8635,0.25741279,0.273224131,2341.7764,0.178639045,0.42662651,15354.4183,0.007331878,480.5989778,31.04183751,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:08,,,,,,,,,,,,,,,,,,,,
856,2206.1113,2341.6179,4022.5933,0.257412869,0.273224012,2341.6179,0.178639149,0.426626442,15354.42292,0.007331765,480.5989388,31.0418262,5.96,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:09,,,,,,,,,,,,,,,,,,,,
857,2206.1545,2341.6646,4022.7163,0.257411515,0.273222674,2341.6646,0.178638623,0.42662534,15354.99495,0.007332006,480.5988812,31.04241043,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:10,,,,,,,,,,,,,,,,,,,,
858,2206.0959,2341.6094,4022.5984,0.257411636,0.27322362,2341.6094,0.178638363,0.426625995,15354.78429,0.0073324,480.5990648,31.04226286,5.94,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:11,,,,,,,,,,,,,,,,,,,,
859,2206.0571,2341.5862,4022.5144,0.257411494,0.273225567,2341.5862,0.178637531,0.426627285,15354.44152,0.007333477,480.5995099,31.04208368,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:12,,,,,,,,,,,,,,,,,,,,
860,2205.8799,2341.4031,4022.1736,0.257411876,0.273226554,2341.4031,0.178637453,0.426628006,15354.16263,0.007333716,480.5996579,31.04184873,5.95,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:13,,,,,,,,,,,,,,,,,,,,
861,2205.7751,2341.2791,4021.9934,0.257411932,0.273225125,2341.2791,0.178638027,0.426627052,15354.42538,0.007332958,480.5993394,31.04199554,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:14,,,,,,,,,,,,,,,,,,,,
862,2205.6968,2341.228,4021.7175,0.25741497,0.273232085,2341.228,0.178637735,0.426632187,15352.37885,0.00733441,480.6003237,31.04022886,5.96,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:15,,,,,,,,,,,,,,,,,,,,
863,2205.6377,2341.1528,4021.718,0.257412092,0.273227575,2341.1528,0.178637237,0.426628725,15353.91562,0.007334084,480.5998415,31.04166249,5.93,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:16,,,,,,,,,,,,,,,,,,,,
864,2205.6228,2341.1504,4021.7688,0.257409347,0.273226227,2341.1504,0.178635663,0.426627411,15354.81211,0.007335261,480.6000197,31.04268992,5.97,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:17,,,,,,,,,,,,,,,,,,,,
865,2205.5298,2341.0557,4021.5308,0.257411282,0.273228749,2341.0557,0.178636188,0.426629396,15353.87698,0.007335223,480.6002338,31.04178468,5.96,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:18,,,,,,,,,,,,,,,,,,,,
866,2205.4111,2340.916,4021.2964,0.257412233,0.273228159,2340.916,0.178637126,0.42662914,15353.77018,0.007334283,480.5999436,31.04155033,6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:19,,,,,,,,,,,,,,,,,,,,
867,2205.3047,2340.8042,4021.1013,0.257412232,0.273228291,2340.8042,0.178637076,0.426629228,15353.74516,0.00733435,480.5999722,31.04153563,5.99,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:20,,,,,,,,,,,,,,,,,,,,
868,2205.3025,2340.8,4021.1016,0.257412159,0.273227995,2340.8,0.178637131,0.426629018,15353.81924,0.007334251,480.5999209,31.04159304,5.99,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:21,,,,,,,,,,,,,,,,,,,,
869,2205.1365,2340.6292,4020.8933,0.25740916,0.273225443,2340.6292,0.178635813,0.426626856,15355.00658,0.007334992,480.5998823,31.04283947,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:22,,,,,,,,,,,,,,,,,,,,
870,2205.1064,2340.6108,4020.8455,0.25740854,0.273226367,2340.6108,0.178635001,0.426627386,15354.97214,0.007335876,480.6001879,31.04293007,5.99,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:23,,,,,,,,,,,,,,,,,,,,
871,2205.0061,2340.5266,4020.561,0.257410925,0.273231496,2340.5266,0.178634896,0.426631192,15353.4299,0.007336848,480.6008885,31.04158174,6.02,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:24,,,,,,,,,,,,,,,,,,,,
872,2204.9333,2340.4373,4020.4746,0.257409893,0.273228998,2340.4373,0.178635045,0.426629358,15354.15086,0.007336287,480.600525,31.04219712,6,2:Δt out of range,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:25,,,,,,,,,,,,,,,,,,,,
873,2204.8611,2340.3689,4020.3716,0.257408785,0.273228783,2340.3689,0.178634287,0.426629049,15354.44928,0.007336928,480.6006682,31.04257403,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:26,,,,,,,,,,,,,,,,,,,,
874,2204.7336,2340.2351,4020.1948,0.257407065,0.273227137,2340.2351,0.1786336,0.426627686,15355.16547,0.007337261,480.6006067,31.04330992,5.99,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:27,,,,,,,,,,,,,,,,,,,,
875,2204.634,2340.1189,4020.0198,0.257407181,0.273226037,2340.1189,0.178634097,0.426626963,15355.3508,0.007336628,480.6003491,31.04339975,5.99,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:28,,,,,,,,,,,,,,,,,,,,
876,2204.6687,2340.1592,4020.0449,0.257408224,0.273227549,2340.1592,0.178634323,0.426628135,15354.8173,0.007336685,480.6004974,31.04289424,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:29,,,,,,,,,,,,,,,,,,,,
877,2204.4802,2339.9846,4019.6282,0.257409652,0.27323204,2339.9846,0.178633732,0.42663137,15353.62003,0.007337982,480.6012236,31.0419234,5.99,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:30,,,,,,,,,,,,,,,,,,,,
878,2204.3931,2339.8982,4019.4697,0.257409461,0.273232544,2339.8982,0.1786334,0.426631681,15353.56727,0.007338365,480.6013652,31.04192622,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:31,,,,,,,,,,,,,,,,,,,,
879,2204.334,2339.8472,4019.3936,0.257408156,0.273232529,2339.8472,0.178632419,0.426631478,15353.87241,0.007339239,480.6015852,31.04234228,5.96,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:32,,,,,,,,,,,,,,,,,,,,
880,2204.343,2339.8689,4019.3176,0.257410569,0.273236508,2339.8689,0.178632763,0.426634514,15352.54577,0.007339612,480.6020325,31.04111749,5.99,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:33,,,,,,,,,,,,,,,,,,,,
881,2204.1458,2339.6426,4018.9978,0.257409884,0.273233799,2339.6426,0.178633253,0.426632588,15353.22715,0.007338711,480.6015641,31.04164726,5.98,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:34,,,,,,,,,,,,,,,,,,,,
882,2204.0508,2339.5491,4018.9053,0.257407236,0.273231846,2339.5491,0.178631978,0.426630882,15354.21741,0.007339517,480.6015949,31.04271319,5.96,0,INT : 60.00[Hz],SLOW,1,2025/6/19,15:01:35,,,,,,,,,,,,,,,,,,,,
